#
# Year	MCF_opt(ppt)	CH4_opt(ppb)	d13C_opt(perm)	fsl_opt	                fst_opt	fch4_opt	ed13C_opt(perm)
1992	133.714	1735.259	-47.352	-0.161	-0.053	-0.029	1.000	-53.373
1993	128.502	1736.748	-47.342	0.061	-0.174	0.003	1.000	-53.140
1994	117.658	1742.104	-47.311	-0.148	0.085	-0.133	1.000	-52.841
1995	105.305	1748.024	-47.285	0.177	-0.007	-0.028	1.000	-53.172
1996	92.046	1750.879	-47.272	-0.031	-0.131	-0.059	1.000	-53.136
1997	78.610	1755.085	-47.239	-0.040	-0.015	-0.002	1.000	-52.742
1998	65.782	1763.879	-47.208	0.026	0.076	0.031	1.000	-52.964
1999	54.892	1771.228	-47.204	0.022	0.051	-0.037	1.000	-53.234
2000	45.697	1772.550	-47.203	0.011	0.089	-0.104	1.000	-53.240
2001	37.954	1771.456	-47.199	0.031	-0.038	-0.139	1.000	-53.252
2002	31.605	1773.044	-47.199	-0.058	-0.111	-0.257	1.000	-53.214
2003	26.388	1776.222	-47.196	-0.016	0.007	-0.209	1.000	-53.148
2004	21.959	1776.399	-47.195	0.021	-0.007	-0.180	1.000	-53.361
2005	18.302	1774.363	-47.202	-0.021	-0.032	-0.156	1.000	-53.354
2006	15.332	1775.314	-47.204	-0.000	-0.006	-0.095	1.000	-53.186
2007	12.868	1780.506	-47.199	-0.003	-0.028	-0.069	1.000	-53.090
2008	10.805	1786.913	-47.205	-0.013	-0.046	-0.041	1.000	-53.342
2009	9.059	1792.988	-47.245	-0.015	-0.081	-0.003	1.000	-53.735
2010	7.576	1798.491	-47.298	-0.031	-0.139	0.038	1.000	-53.713
2011	6.312	1803.205	-47.333	-0.049	-0.010	0.104	1.000	-53.555
2012	5.236	1807.975	-47.348	0.034	0.131	0.142	1.000	-53.424
2013	4.353	1814.558	-47.354	0.043	0.060	0.060	1.000	-53.365
2014	3.643	1821.065	-47.342	-0.002	-0.003	-0.003	1.000	-53.148
