#
# Year	MCF_opt(ppt)	CH4_opt(ppb)	d13C_opt(perm)	fsl_opt	                fst_opt	fch4_opt	ed13C_opt(perm)
1992	130.438	1734.007	-47.355	-0.004	-0.020	0.003	0.999	-53.328
1993	125.373	1739.943	-47.367	-0.005	-0.032	0.011	1.007	-53.405
1994	115.038	1745.469	-47.308	-0.014	-0.035	0.004	1.016	-52.125
1995	103.150	1748.065	-47.273	-0.008	0.055	0.035	1.015	-53.756
1996	89.858	1750.057	-47.303	0.008	0.010	0.004	1.017	-53.250
1997	76.234	1752.955	-47.241	-0.001	-0.003	-0.004	0.987	-52.221
1998	64.178	1762.877	-47.189	-0.001	0.002	-0.001	1.048	-52.967
1999	53.806	1772.160	-47.205	0.003	-0.008	-0.001	0.997	-53.386
2000	45.101	1774.065	-47.207	-0.007	0.002	0.007	0.994	-53.150
2001	37.655	1773.538	-47.196	0.006	0.006	0.012	1.009	-53.201
2002	31.330	1772.803	-47.207	-0.002	-0.011	-0.011	1.013	-53.488
2003	26.177	1776.231	-47.189	-0.006	0.001	0.005	1.023	-52.554
2004	21.828	1774.673	-47.185	0.007	0.006	0.035	1.007	-53.871
2005	18.219	1774.076	-47.214	-0.002	0.000	0.021	1.033	-53.092
2006	15.231	1774.644	-47.210	0.002	0.004	0.019	0.999	-53.302
2007	12.743	1780.708	-47.201	0.001	-0.004	0.012	1.061	-52.777
2008	10.660	1789.021	-47.181	-0.003	0.017	0.010	1.033	-52.962
2009	8.902	1792.321	-47.243	0.011	0.007	0.006	1.030	-54.362
2010	7.484	1796.593	-47.317	-0.005	-0.045	-0.008	0.979	-53.472
2011	6.297	1803.066	-47.345	-0.020	0.016	0.009	1.041	-53.566
2012	5.226	1809.382	-47.358	0.024	0.053	0.022	1.099	-53.077
2013	4.343	1814.333	-47.369	0.009	-0.013	-0.018	1.012	-53.641
2014	3.686	1823.222	-47.367	-0.014	-0.021	-0.021	0.946	-53.090
