#
# Year	MCF_opt(ppt)	CH4_opt(ppb)	d13C_opt(perm)	fsl_opt	                fst_opt	fch4_opt	ed13C_opt(perm)
1992	134.607	1735.291	-47.351	0.014	0.000	0.011	0.981	-53.407
1993	128.259	1736.334	-47.341	-0.007	-0.023	-0.002	1.003	-53.152
1994	117.326	1742.212	-47.311	-0.007	0.018	0.010	1.030	-52.784
1995	105.296	1748.520	-47.285	0.017	0.032	0.014	1.016	-53.130
1996	92.279	1750.674	-47.268	0.001	-0.002	-0.001	0.986	-53.127
1997	78.488	1754.650	-47.233	-0.001	-0.002	0.000	1.014	-52.730
1998	65.782	1764.391	-47.209	0.000	-0.002	0.004	1.048	-52.926
1999	54.830	1772.156	-47.210	-0.001	-0.002	0.006	1.032	-53.186
2000	45.662	1772.994	-47.207	-0.000	0.002	0.008	1.007	-53.198
2001	38.000	1771.046	-47.198	0.001	0.001	0.005	1.007	-53.214
2002	31.621	1772.623	-47.198	-0.000	-0.001	0.004	1.031	-53.162
2003	26.344	1776.807	-47.198	-0.000	0.001	0.008	1.032	-53.088
2004	21.969	1776.981	-47.197	0.001	0.004	0.010	1.007	-53.329
2005	18.355	1773.881	-47.198	0.001	0.004	0.006	0.998	-53.325
2006	15.364	1774.826	-47.199	0.001	0.003	0.003	1.017	-53.154
2007	12.877	1780.762	-47.198	0.001	0.001	-0.000	1.027	-53.055
2008	10.793	1787.135	-47.205	0.000	-0.001	-0.001	1.027	-53.284
2009	9.037	1792.986	-47.245	-0.000	-0.002	-0.001	1.034	-53.647
2010	7.552	1798.487	-47.298	-0.001	-0.002	-0.001	1.041	-53.604
2011	6.296	1803.426	-47.334	-0.000	0.004	0.001	1.047	-53.460
2012	5.242	1807.926	-47.350	0.002	0.004	-0.000	1.048	-53.331
2013	4.364	1813.733	-47.355	0.000	-0.003	-0.004	1.056	-53.257
2014	3.637	1822.362	-47.353	-0.002	-0.002	-0.002	1.069	-53.086
