#
# Year	MCF_opt(ppt)	CH4_opt(ppb)	d13C_opt(perm)	fsl_opt	                fst_opt	fch4_opt	ed13C_opt(perm)
1992	135.507	1733.076	-47.359	0.090	0.086	0.054	1.019	-53.364
1993	127.788	1738.096	-47.359	-0.016	-0.012	-0.023	1.022	-53.113
1994	117.511	1742.961	-47.309	0.006	0.096	0.022	1.023	-52.540
1995	105.348	1747.238	-47.278	0.050	0.103	0.052	1.022	-53.317
1996	92.131	1751.480	-47.287	0.003	0.000	0.014	1.028	-53.217
1997	78.536	1757.367	-47.248	-0.002	-0.013	0.029	1.043	-52.418
1998	65.763	1764.842	-47.200	-0.005	-0.026	0.052	1.051	-52.886
1999	54.750	1770.736	-47.201	-0.011	-0.019	0.082	1.036	-53.259
2000	45.619	1772.804	-47.205	-0.002	0.014	0.114	1.019	-53.149
2001	38.006	1773.115	-47.200	0.007	0.014	0.085	1.021	-53.201
2002	31.675	1774.586	-47.202	0.003	0.010	0.087	1.031	-53.188
2003	26.393	1776.578	-47.190	0.004	0.026	0.106	1.028	-52.950
2004	22.005	1776.792	-47.190	0.013	0.046	0.112	1.015	-53.457
2005	18.401	1775.628	-47.209	0.014	0.042	0.064	1.014	-53.366
2006	15.391	1776.241	-47.212	0.011	0.028	0.024	1.032	-53.119
2007	12.872	1780.798	-47.196	0.006	0.012	-0.003	1.054	-52.841
2008	10.772	1788.019	-47.191	0.002	0.002	-0.017	1.064	-53.111
2009	9.014	1795.146	-47.243	-0.000	-0.005	-0.021	1.062	-53.804
2010	7.535	1800.663	-47.310	-0.002	-0.004	-0.019	1.056	-53.583
2011	6.287	1804.821	-47.342	-0.000	0.023	-0.015	1.055	-53.416
2012	5.238	1809.271	-47.354	0.012	0.011	-0.021	1.064	-53.280
2013	4.364	1815.778	-47.365	-0.004	-0.029	-0.033	1.080	-53.309
2014	3.631	1824.151	-47.369	-0.012	-0.018	-0.018	1.090	-53.087
