#
# Year	MCF_opt(ppt)	CH4_opt(ppb)	d13C_opt(perm)	fsl_opt	                fst_opt	fch4_opt	ed13C_opt(perm)
1992	133.741	1735.589	-47.351	-0.174	-0.052	-0.024	1.000	-53.406
1993	128.467	1736.247	-47.341	0.068	-0.193	-0.007	1.000	-53.139
1994	117.676	1741.983	-47.310	-0.164	0.108	-0.132	1.000	-52.828
1995	105.291	1748.636	-47.285	0.204	-0.036	-0.023	1.000	-53.167
1996	92.059	1750.961	-47.271	-0.039	-0.145	-0.067	1.000	-53.148
1997	78.595	1754.401	-47.237	-0.041	0.001	0.000	1.000	-52.748
1998	65.795	1765.146	-47.211	0.036	0.090	0.032	1.000	-52.961
1999	54.883	1771.845	-47.205	0.021	0.057	-0.050	1.000	-53.234
2000	45.705	1773.047	-47.204	0.016	0.066	-0.115	1.000	-53.246
2001	37.953	1770.937	-47.198	0.018	-0.052	-0.147	1.000	-53.255
2002	31.596	1772.636	-47.198	-0.055	-0.097	-0.236	1.000	-53.205
2003	26.395	1777.018	-47.197	-0.010	0.011	-0.201	1.000	-53.145
2004	21.957	1776.765	-47.195	0.017	-0.025	-0.203	1.000	-53.361
2005	18.306	1774.032	-47.200	-0.027	-0.037	-0.167	1.000	-53.358
2006	15.328	1774.694	-47.202	0.002	0.009	-0.096	1.000	-53.178
2007	12.871	1781.119	-47.199	0.003	-0.019	-0.075	1.000	-53.091
2008	10.800	1786.730	-47.204	-0.013	-0.043	-0.054	1.000	-53.352
2009	9.061	1793.286	-47.246	-0.012	-0.086	-0.015	1.000	-53.734
2010	7.577	1798.577	-47.299	-0.036	-0.124	0.028	1.000	-53.716
2011	6.311	1803.157	-47.334	-0.037	-0.020	0.096	1.000	-53.553
2012	5.239	1808.153	-47.349	0.019	0.089	0.127	1.000	-53.428
2013	4.350	1813.250	-47.351	0.032	0.068	0.071	1.000	-53.359
2014	3.643	1822.427	-47.345	0.010	0.015	0.015	1.000	-53.139
