#
# Year	MCF_opt(ppt)	CH4_opt(ppb)	d13C_opt(perm)	fsl_opt	                fst_opt	fch4_opt	ed13C_opt(perm)
1992	130.027	1734.158	-47.354	-0.172	-0.083	-0.025	1.000	-53.294
1993	125.741	1739.879	-47.346	0.056	-0.094	0.042	1.000	-53.098
1994	114.941	1745.504	-47.313	-0.100	-0.077	-0.077	1.000	-52.868
1995	103.195	1748.032	-47.283	0.042	0.052	-0.011	1.000	-53.203
1996	89.857	1750.037	-47.272	-0.001	-0.082	-0.043	1.000	-53.150
1997	76.225	1752.969	-47.237	-0.038	-0.001	-0.042	1.000	-52.754
1998	64.173	1762.862	-47.209	0.032	0.136	-0.026	1.000	-52.949
1999	53.846	1772.044	-47.206	0.052	0.022	-0.114	1.000	-53.209
2000	45.087	1773.919	-47.204	-0.035	-0.058	-0.161	1.000	-53.230
2001	37.667	1773.732	-47.201	-0.003	-0.025	-0.100	1.000	-53.264
2002	31.308	1772.697	-47.197	-0.015	-0.039	-0.214	1.000	-53.228
2003	26.185	1776.364	-47.197	-0.011	-0.014	-0.176	1.000	-53.161
2004	21.827	1774.576	-47.192	0.002	-0.048	-0.061	1.000	-53.354
2005	18.219	1774.137	-47.202	-0.028	-0.072	-0.033	1.000	-53.341
2006	15.223	1774.630	-47.201	-0.016	-0.031	0.025	1.000	-53.177
2007	12.736	1780.792	-47.198	-0.004	0.007	0.052	1.000	-53.079
2008	10.676	1788.885	-47.207	0.007	0.079	0.053	1.000	-53.358
2009	8.913	1792.334	-47.244	0.037	-0.044	0.022	1.000	-53.756
2010	7.480	1796.443	-47.296	-0.053	-0.277	-0.001	1.000	-53.706
2011	6.284	1803.427	-47.335	-0.105	0.066	0.123	1.000	-53.535
2012	5.226	1809.320	-47.350	0.120	0.301	0.188	1.000	-53.423
2013	4.348	1814.005	-47.351	0.065	-0.006	-0.026	1.000	-53.360
2014	3.686	1823.341	-47.345	-0.055	-0.082	-0.082	1.000	-53.139
