#
# Year	MCF_opt(ppt)	CH4_opt(ppb)	d13C_opt(perm)	fsl_opt	                fst_opt	fch4_opt	ed13C_opt(perm)
1992	129.678	1734.374	-47.352	-0.088	-0.106	-0.021	1.000	-53.299
1993	125.783	1739.905	-47.345	0.009	-0.088	0.021	1.000	-53.122
1994	114.998	1745.273	-47.313	-0.056	-0.073	-0.036	1.000	-52.860
1995	103.087	1748.240	-47.284	0.006	0.033	-0.042	1.000	-53.207
1996	89.939	1749.542	-47.272	0.003	-0.015	-0.036	1.000	-53.157
1997	76.203	1753.124	-47.238	-0.009	0.005	-0.051	1.000	-52.746
1998	64.175	1762.651	-47.210	0.010	0.047	-0.063	1.000	-52.960
1999	53.899	1771.498	-47.207	0.019	0.018	-0.104	1.000	-53.205
2000	45.130	1774.365	-47.205	-0.006	-0.021	-0.145	1.000	-53.208
2001	37.622	1773.299	-47.199	-0.005	-0.020	-0.116	1.000	-53.257
2002	31.301	1773.249	-47.197	-0.009	-0.030	-0.158	1.000	-53.240
2003	26.144	1775.800	-47.195	-0.012	-0.030	-0.148	1.000	-53.159
2004	21.819	1775.137	-47.193	-0.008	-0.043	-0.102	1.000	-53.356
2005	18.197	1773.624	-47.200	-0.017	-0.048	-0.060	1.000	-53.339
2006	15.204	1774.905	-47.202	-0.013	-0.029	-0.015	1.000	-53.185
2007	12.737	1780.764	-47.199	-0.005	-0.009	0.013	1.000	-53.086
2008	10.686	1788.559	-47.208	-0.000	0.000	0.025	1.000	-53.355
2009	8.935	1792.402	-47.245	0.000	-0.038	0.026	1.000	-53.763
2010	7.473	1796.412	-47.296	-0.021	-0.077	0.035	1.000	-53.693
2011	6.264	1803.729	-47.335	-0.025	0.033	0.072	1.000	-53.531
2012	5.229	1808.925	-47.349	0.037	0.099	0.078	1.000	-53.431
2013	4.370	1813.978	-47.352	0.023	0.012	0.008	1.000	-53.367
2014	3.684	1823.120	-47.345	-0.012	-0.018	-0.018	1.000	-53.139
