C01 TITLE: CH3CCl3 monthly mean data 
C02 FILE NAME: cgo540s00.agage.as.cn.ch3ccl3.ale.mo.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 116
C05 HEADER LINES: 32
C06 DATA VERSION: 200710
C07 STATION NAME: Cape Grim 
C08 STATION CATEGORY: Global
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERITORY: Australia
C11 CONTRIBUTOR: AGAGE
C12 LATITUDE: -40.68
C13 LONGITUDE: 144.68
C14 ALTITUDE: 94
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: cunnold@eas.gatech.edu
C18 PARAMETER: CH3CCl3
C19 COVERING PERIOD: 1978-07-01 1985-06-01
C20 TIME INTERVAL: monthly
C21 MEASUREMENT UNIT: ppt
C22 MEASUREMENT METHOD: Gas Chromatography (ECD)
C23 SAMPLING TYPE: continuous
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: SIO-1998 scale
C26 CREDIT FOR USE: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31
C32   DATE  TIME       DATE  TIME    CH3CCl3    ND      SD     F CS       REM
1978-07-01 00:00 9999-99-99 99:99      56.07    51    2.70 -9999  0 -99999999
1978-08-01 00:00 9999-99-99 99:99      54.42   124    2.08 -9999  0 -99999999
1978-09-01 00:00 9999-99-99 99:99      55.96    74    2.35 -9999  0 -99999999
1978-10-01 00:00 9999-99-99 99:99      57.87    44    1.85 -9999  0 -99999999
1978-11-01 00:00 9999-99-99 99:99      61.26    61    0.99 -9999  0 -99999999
1978-12-01 00:00 9999-99-99 99:99      60.74    41    1.00 -9999  0 -99999999
1979-01-01 00:00 9999-99-99 99:99      59.87    57    1.07 -9999  0 -99999999
1979-02-01 00:00 9999-99-99 99:99      59.65    90    0.87 -9999  0 -99999999
1979-03-01 00:00 9999-99-99 99:99      61.14   101    0.92 -9999  0 -99999999
1979-04-01 00:00 9999-99-99 99:99      62.56   111    0.88 -9999  0 -99999999
1979-05-01 00:00 9999-99-99 99:99      62.62   106    1.11 -9999  0 -99999999
1979-06-01 00:00 9999-99-99 99:99      63.58   100    1.24 -9999  0 -99999999
1979-07-01 00:00 9999-99-99 99:99      63.01    86    1.06 -9999  0 -99999999
1979-08-01 00:00 9999-99-99 99:99      64.27   115    0.90 -9999  0 -99999999
1979-09-01 00:00 9999-99-99 99:99      65.09    99    0.99 -9999  0 -99999999
1979-10-01 00:00 9999-99-99 99:99      65.99    92    0.69 -9999  0 -99999999
1979-11-01 00:00 9999-99-99 99:99      66.50   105    0.83 -9999  0 -99999999
1979-12-01 00:00 9999-99-99 99:99      66.19    81    0.56 -9999  0 -99999999
1980-01-01 00:00 9999-99-99 99:99      65.85    94    0.69 -9999  0 -99999999
1980-02-01 00:00 9999-99-99 99:99      66.15    72    0.92 -9999  0 -99999999
1980-03-01 00:00 9999-99-99 99:99      67.34   114    0.95 -9999  0 -99999999
1980-04-01 00:00 9999-99-99 99:99      67.39    50    1.33 -9999  0 -99999999
1980-05-01 00:00 9999-99-99 99:99      70.14    76    1.39 -9999  0 -99999999
1980-06-01 00:00 9999-99-99 99:99      70.71    78    1.26 -9999  0 -99999999
1980-07-01 00:00 9999-99-99 99:99      71.44    91    0.95 -9999  0 -99999999
1980-08-01 00:00 9999-99-99 99:99      72.48    92    0.89 -9999  0 -99999999
1980-09-01 00:00 9999-99-99 99:99      73.48    69    0.63 -9999  0 -99999999
1980-10-01 00:00 9999-99-99 99:99      74.12    76    0.76 -9999  0 -99999999
1980-11-01 00:00 9999-99-99 99:99      73.81    91    0.92 -9999  0 -99999999
1980-12-01 00:00 9999-99-99 99:99      73.03    85    0.50 -9999  0 -99999999
1981-01-01 00:00 9999-99-99 99:99      72.94    51    0.53 -9999  0 -99999999
1981-02-01 00:00 9999-99-99 99:99      73.21    43    0.53 -9999  0 -99999999
1981-03-01 00:00 9999-99-99 99:99      74.37    81    0.73 -9999  0 -99999999
1981-04-01 00:00 9999-99-99 99:99      75.23    75    0.55 -9999  0 -99999999
1981-05-01 00:00 9999-99-99 99:99      75.69    80    0.71 -9999  0 -99999999
1981-06-01 00:00 9999-99-99 99:99      76.28    59    0.91 -9999  0 -99999999
1981-07-01 00:00 9999-99-99 99:99      76.12    53    0.80 -9999  0 -99999999
1981-08-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1981-09-01 00:00 9999-99-99 99:99      76.52    78    1.59 -9999  0 -99999999
1981-10-01 00:00 9999-99-99 99:99      78.24    49    2.18 -9999  0 -99999999
1981-11-01 00:00 9999-99-99 99:99      78.79   100    1.03 -9999  0 -99999999
1981-12-01 00:00 9999-99-99 99:99      78.01    83    0.82 -9999  0 -99999999
1982-01-01 00:00 9999-99-99 99:99      77.84   102    0.92 -9999  0 -99999999
1982-02-01 00:00 9999-99-99 99:99      77.85    91    0.99 -9999  0 -99999999
1982-03-01 00:00 9999-99-99 99:99      78.58   106    1.07 -9999  0 -99999999
1982-04-01 00:00 9999-99-99 99:99      79.80    89    0.96 -9999  0 -99999999
1982-05-01 00:00 9999-99-99 99:99      81.48    90    1.07 -9999  0 -99999999
1982-06-01 00:00 9999-99-99 99:99      82.64   105    0.69 -9999  0 -99999999
1982-07-01 00:00 9999-99-99 99:99      83.44    99    0.67 -9999  0 -99999999
1982-08-01 00:00 9999-99-99 99:99      84.09    91    0.81 -9999  0 -99999999
1982-09-01 00:00 9999-99-99 99:99      84.24    97    0.53 -9999  0 -99999999
1982-10-01 00:00 9999-99-99 99:99      85.01   112    0.72 -9999  0 -99999999
1982-11-01 00:00 9999-99-99 99:99      85.13   106    0.68 -9999  0 -99999999
1982-12-01 00:00 9999-99-99 99:99      84.33   116    0.78 -9999  0 -99999999
1983-01-01 00:00 9999-99-99 99:99      83.91   112    0.59 -9999  0 -99999999
1983-02-01 00:00 9999-99-99 99:99      83.96    80    0.90 -9999  0 -99999999
1983-03-01 00:00 9999-99-99 99:99      84.12   114    0.82 -9999  0 -99999999
1983-04-01 00:00 9999-99-99 99:99      84.37    90    0.73 -9999  0 -99999999
1983-05-01 00:00 9999-99-99 99:99      85.29    81    0.94 -9999  0 -99999999
1983-06-01 00:00 9999-99-99 99:99      85.90   102    0.82 -9999  0 -99999999
1983-07-01 00:00 9999-99-99 99:99      87.10   108    0.97 -9999  0 -99999999
1983-08-01 00:00 9999-99-99 99:99      87.53   101    0.99 -9999  0 -99999999
