C01 TITLE: CH4 monthly mean data 
C02 FILE NAME: cgo540s00.agage.as.cn.ch4.gage.mo.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 189
C05 HEADER LINES: 32
C06 DATA VERSION: 200710
C07 STATION NAME: Cape Grim 
C08 STATION CATEGORY: Global
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERITORY: Australia
C11 CONTRIBUTOR: AGAGE
C12 LATITUDE: -40.68
C13 LONGITUDE: 144.68
C14 ALTITUDE: 94
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: cunnold@eas.gatech.edu
C18 PARAMETER: CH4
C19 COVERING PERIOD: 1981-12-01 1994-12-01
C20 TIME INTERVAL: monthly
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: Gas Chromatography (FID)
C23 SAMPLING TYPE: continuous
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: Tohoku University Standard
C26 CREDIT FOR USE: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31
C32   DATE  TIME       DATE  TIME        CH4    ND      SD     F CS       REM
1981-12-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1982-01-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1982-02-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1982-03-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1982-04-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1982-05-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1982-06-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1982-07-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1982-08-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1982-09-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1982-10-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1982-11-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1982-12-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1983-01-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1983-02-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1983-03-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1983-04-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1983-05-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1983-06-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1983-07-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1983-08-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1983-09-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1983-10-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1983-11-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1983-12-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1984-01-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1984-02-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1984-03-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1984-04-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1984-05-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1984-06-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1984-07-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1984-08-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1984-09-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1984-10-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1984-11-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1984-12-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1985-01-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1985-02-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1985-03-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1985-04-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1985-05-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1985-06-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1985-07-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1985-08-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1985-09-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1985-10-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1985-11-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1985-12-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1986-01-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1986-02-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1986-03-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1986-04-01 00:00 9999-99-99 99:99 -999999.99 -9999 -999.99 -9999  0 -99999999
1986-05-01 00:00 9999-99-99 99:99    1603.15   199   13.27 -9999  0 -99999999
1986-06-01 00:00 9999-99-99 99:99    1609.46   317   10.47 -9999  0 -99999999
1986-07-01 00:00 9999-99-99 99:99    1616.55   321    9.79 -9999  0 -99999999
1986-08-01 00:00 9999-99-99 99:99    1619.79   223    9.39 -9999  0 -99999999
1986-09-01 00:00 9999-99-99 99:99    1620.28   249    8.37 -9999  0 -99999999
1986-10-01 00:00 9999-99-99 99:99    1624.99    96    8.52 -9999  0 -99999999
1986-11-01 00:00 9999-99-99 99:99    1632.53   154    9.72 -9999  0 -99999999
1986-12-01 00:00 9999-99-99 99:99    1624.66   266   10.38 -9999  0 -99999999
