C01 TITLE: CH3CCl3 monthly mean data 
C02 FILE NAME: mhd653n00.agage.as.cn.ch3ccl3.md.mo.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 207
C05 HEADER LINES: 32
C06 DATA VERSION: 200910
C07 STATION NAME: Mace Head 
C08 STATION CATEGORY: Global
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERITORY: Ireland
C11 CONTRIBUTOR: AGAGE
C12 LATITUDE: 53.33
C13 LONGITUDE: -9.9
C14 ALTITUDE: 25
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: raywang@eas.gatech.edu
C18 PARAMETER: CH3CCl3
C19 COVERING PERIOD: 1994-03-01 2008-09-01
C20 TIME INTERVAL: monthly
C21 MEASUREMENT UNIT: ppt
C22 MEASUREMENT METHOD: Gas Chromatography (ECD)
C23 SAMPLING TYPE: continuous
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: SIO-1998 scale
C26 CREDIT FOR USE: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31
C32   DATE  TIME       DATE  TIME    CH3CCl3    ND      SD     F CS       REM
1994-03-01 00:00 9999-99-99 99:99     130.69   604    1.84 -9999  0 -99999999
1994-04-01 00:00 9999-99-99 99:99     130.80   881    1.78 -9999  0 -99999999
1994-05-01 00:00 9999-99-99 99:99     130.59   469    1.18 -9999  0 -99999999
1994-06-01 00:00 9999-99-99 99:99     127.16   679    1.31 -9999  0 -99999999
1994-07-01 00:00 9999-99-99 99:99     124.46   773    1.36 -9999  0 -99999999
1994-08-01 00:00 9999-99-99 99:99     121.38   808    1.19 -9999  0 -99999999
1994-09-01 00:00 9999-99-99 99:99     119.44   696    1.56 -9999  0 -99999999
1994-10-01 00:00 9999-99-99 99:99     120.12   496    1.22 -9999  0 -99999999
1994-11-01 00:00 9999-99-99 99:99     119.65   706    2.10 -9999  0 -99999999
1994-12-01 00:00 9999-99-99 99:99     118.24   820    1.76 -9999  0 -99999999
1995-01-01 00:00 9999-99-99 99:99     117.18   765    1.69 -9999  0 -99999999
1995-02-01 00:00 9999-99-99 99:99     116.64   719    1.52 -9999  0 -99999999
1995-03-01 00:00 9999-99-99 99:99     116.62   911    1.52 -9999  0 -99999999
1995-04-01 00:00 9999-99-99 99:99     116.41   636    1.55 -9999  0 -99999999
1995-05-01 00:00 9999-99-99 99:99     115.24   779    1.43 -9999  0 -99999999
1995-06-01 00:00 9999-99-99 99:99     112.63   702    1.70 -9999  0 -99999999
1995-07-01 00:00 9999-99-99 99:99     109.77   718    2.05 -9999  0 -99999999
1995-08-01 00:00 9999-99-99 99:99     106.85   553    1.56 -9999  0 -99999999
1995-09-01 00:00 9999-99-99 99:99     106.13   682    1.29 -9999  0 -99999999
1995-10-01 00:00 9999-99-99 99:99     105.05   859    0.93 -9999  0 -99999999
1995-11-01 00:00 9999-99-99 99:99     104.98   573    1.01 -9999  0 -99999999
1995-12-01 00:00 9999-99-99 99:99     104.51   375    1.21 -9999  0 -99999999
1996-01-01 00:00 9999-99-99 99:99     103.08   668    0.75 -9999  0 -99999999
1996-02-01 00:00 9999-99-99 99:99     102.42   558    0.84 -9999  0 -99999999
1996-03-01 00:00 9999-99-99 99:99     101.08   422    0.85 -9999  0 -99999999
1996-04-01 00:00 9999-99-99 99:99     100.01   739    0.97 -9999  0 -99999999
1996-05-01 00:00 9999-99-99 99:99      99.35   842    1.22 -9999  0 -99999999
1996-06-01 00:00 9999-99-99 99:99      96.89   733    1.06 -9999  0 -99999999
