C01 TITLE: CH4 monthly mean data 
C02 FILE NAME: rpb413n00.agage.as.cn.ch4.md.mo.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 186
C05 HEADER LINES: 32
C06 DATA VERSION: 200911
C07 STATION NAME: Ragged Point 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERITORY: Barbados
C11 CONTRIBUTOR: AGAGE
C12 LATITUDE: 13.17
C13 LONGITUDE: -59.43
C14 ALTITUDE: 45
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: raywang@eas.gatech.edu
C18 PARAMETER: CH4
C19 COVERING PERIOD: 1996-06-01 2009-03-01
C20 TIME INTERVAL: monthly
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: Gas Chromatography (FID)
C23 SAMPLING TYPE: continuous
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: Tohoku University Standard
C26 CREDIT FOR USE: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31
C32   DATE  TIME       DATE  TIME        CH4    ND      SD     F CS       REM
1996-06-01 00:00 9999-99-99 99:99    1758.13   707    7.36 -9999  0 -99999999
1996-07-01 00:00 9999-99-99 99:99    1757.01   610    5.33 -9999  0 -99999999
1996-08-01 00:00 9999-99-99 99:99    1759.33   239   16.60 -9999  0 -99999999
1996-09-01 00:00 9999-99-99 99:99    1758.61   827   10.26 -9999  0 -99999999
1996-10-01 00:00 9999-99-99 99:99    1757.79   537   10.84 -9999  0 -99999999
1996-11-01 00:00 9999-99-99 99:99    1771.37   883   10.02 -9999  0 -99999999
1996-12-01 00:00 9999-99-99 99:99    1778.61   252   14.82 -9999  0 -99999999
1997-01-01 00:00 9999-99-99 99:99    1783.69   310   11.07 -9999  0 -99999999
1997-02-01 00:00 9999-99-99 99:99    1786.34   727    9.55 -9999  0 -99999999
1997-03-01 00:00 9999-99-99 99:99    1775.96   848    5.67 -9999  0 -99999999
1997-04-01 00:00 9999-99-99 99:99    1769.94   653    8.15 -9999  0 -99999999
1997-05-01 00:00 9999-99-99 99:99    1772.84   965    7.16 -9999  0 -99999999
1997-06-01 00:00 9999-99-99 99:99    1764.15   903    8.90 -9999  0 -99999999
1997-07-01 00:00 9999-99-99 99:99    1761.33   985    8.33 -9999  0 -99999999
1997-08-01 00:00 9999-99-99 99:99    1754.64   914    6.15 -9999  0 -99999999
1997-09-01 00:00 9999-99-99 99:99    1753.78   899   10.30 -9999  0 -99999999
