C01 TITLE: CH3CCl3 monthly mean data 
C02 FILE NAME: cmo445n00.agage.as.cn.ch3ccl3.gage.mo.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 102
C05 HEADER LINES: 32
C06 DATA VERSION: 200710
C07 STATION NAME: Cape Meares 
C08 STATION CATEGORY: Regional
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERITORY: United States of America
C11 CONTRIBUTOR: AGAGE
C12 LATITUDE: 45.47
C13 LONGITUDE: -123.97
C14 ALTITUDE: 30
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: cunnold@eas.gatech.edu
C18 PARAMETER: CH3CCl3
C19 COVERING PERIOD: 1983-09-01 1989-06-01
C20 TIME INTERVAL: monthly
C21 MEASUREMENT UNIT: ppt
C22 MEASUREMENT METHOD: Gas Chromatography (ECD)
C23 SAMPLING TYPE: continuous
C24 TIME ZONE: 
C25 MEASUREMENT SCALE: SIO-1998 scale
C26 CREDIT FOR USE: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31
C32   DATE  TIME       DATE  TIME    CH3CCl3    ND      SD     F CS       REM
1983-09-01 00:00 9999-99-99 99:99     110.82   247    2.39 -9999  0 -99999999
1983-10-01 00:00 9999-99-99 99:99     114.66   192    1.92 -9999  0 -99999999
1983-11-01 00:00 9999-99-99 99:99     115.67   186    1.78 -9999  0 -99999999
1983-12-01 00:00 9999-99-99 99:99     120.30   186    2.04 -9999  0 -99999999
1984-01-01 00:00 9999-99-99 99:99     117.85    24    0.52 -9999  0 -99999999
1984-02-01 00:00 9999-99-99 99:99     120.42   254    1.92 -9999  0 -99999999
1984-03-01 00:00 9999-99-99 99:99     120.63   267    1.96 -9999  0 -99999999
1984-04-01 00:00 9999-99-99 99:99     122.65   296    0.74 -9999  0 -99999999
1984-05-01 00:00 9999-99-99 99:99     122.85   247    0.97 -9999  0 -99999999
1984-06-01 00:00 9999-99-99 99:99     122.35   309    1.22 -9999  0 -99999999
1984-07-01 00:00 9999-99-99 99:99     120.11   226    2.23 -9999  0 -99999999
1984-08-01 00:00 9999-99-99 99:99     116.31   241    1.85 -9999  0 -99999999
1984-09-01 00:00 9999-99-99 99:99     117.29   219    2.37 -9999  0 -99999999
1984-10-01 00:00 9999-99-99 99:99     120.42   166    1.52 -9999  0 -99999999
1984-11-01 00:00 9999-99-99 99:99     121.87   206    1.26 -9999  0 -99999999
1984-12-01 00:00 9999-99-99 99:99     123.61   258    1.41 -9999  0 -99999999
1985-01-01 00:00 9999-99-99 99:99     123.47    99    1.95 -9999  0 -99999999
1985-02-01 00:00 9999-99-99 99:99     122.95   230    1.48 -9999  0 -99999999
1985-03-01 00:00 9999-99-99 99:99     124.64   224    1.01 -9999  0 -99999999
1985-04-01 00:00 9999-99-99 99:99     125.44   262    1.78 -9999  0 -99999999
1985-05-01 00:00 9999-99-99 99:99     125.24   203    1.28 -9999  0 -99999999
1985-06-01 00:00 9999-99-99 99:99     124.31   253    1.28 -9999  0 -99999999
1985-07-01 00:00 9999-99-99 99:99     122.09   223    2.39 -9999  0 -99999999
1985-08-01 00:00 9999-99-99 99:99     121.80   177    2.02 -9999  0 -99999999
1985-09-01 00:00 9999-99-99 99:99     123.71   180    3.24 -9999  0 -99999999
1985-10-01 00:00 9999-99-99 99:99     125.36   223    2.28 -9999  0 -99999999
1985-11-01 00:00 9999-99-99 99:99     127.76   192    2.42 -9999  0 -99999999
1985-12-01 00:00 9999-99-99 99:99     127.65    92    2.35 -9999  0 -99999999
1986-01-01 00:00 9999-99-99 99:99     126.27   152    1.92 -9999  0 -99999999
1986-02-01 00:00 9999-99-99 99:99     126.60   221    1.86 -9999  0 -99999999
1986-03-01 00:00 9999-99-99 99:99     128.71   201    1.80 -9999  0 -99999999
1986-04-01 00:00 9999-99-99 99:99     132.00   186    1.22 -9999  0 -99999999
1986-05-01 00:00 9999-99-99 99:99     132.33   196    1.21 -9999  0 -99999999
1986-06-01 00:00 9999-99-99 99:99     131.89   297    1.84 -9999  0 -99999999
1986-07-01 00:00 9999-99-99 99:99     125.26   339    3.27 -9999  0 -99999999
1986-08-01 00:00 9999-99-99 99:99     121.25   332    4.13 -9999  0 -99999999
1986-09-01 00:00 9999-99-99 99:99     124.10   322    3.26 -9999  0 -99999999
1986-10-01 00:00 9999-99-99 99:99     127.74   146    3.16 -9999  0 -99999999
1986-11-01 00:00 9999-99-99 99:99     131.54   203    2.03 -9999  0 -99999999
1986-12-01 00:00 9999-99-99 99:99     133.66   182    2.57 -9999  0 -99999999
1987-01-01 00:00 9999-99-99 99:99     134.13   144    2.23 -9999  0 -99999999
1987-02-01 00:00 9999-99-99 99:99     132.57   157    1.68 -9999  0 -99999999
1987-03-01 00:00 9999-99-99 99:99     131.69   284    1.82 -9999  0 -99999999
1987-04-01 00:00 9999-99-99 99:99     134.12   208    1.96 -9999  0 -99999999
1987-05-01 00:00 9999-99-99 99:99     134.71   332    2.28 -9999  0 -99999999
1987-06-01 00:00 9999-99-99 99:99     137.66   244    2.76 -9999  0 -99999999
1987-07-01 00:00 9999-99-99 99:99     133.73   301    1.79 -9999  0 -99999999
1987-08-01 00:00 9999-99-99 99:99     129.67   310    2.69 -9999  0 -99999999
1987-09-01 00:00 9999-99-99 99:99     132.36   233    3.57 -9999  0 -99999999
1987-10-01 00:00 9999-99-99 99:99     137.44   140    2.59 -9999  0 -99999999
1987-11-01 00:00 9999-99-99 99:99     138.21   200    1.79 -9999  0 -99999999
1987-12-01 00:00 9999-99-99 99:99     139.94   150    1.72 -9999  0 -99999999
1988-01-01 00:00 9999-99-99 99:99     139.48   210    2.24 -9999  0 -99999999
1988-02-01 00:00 9999-99-99 99:99     139.66   193    2.21 -9999  0 -99999999
1988-03-01 00:00 9999-99-99 99:99     140.52   241    2.46 -9999  0 -99999999
1988-04-01 00:00 9999-99-99 99:99     142.56   273    1.77 -9999  0 -99999999
