C01 TITLE: CH4 monthly mean data 
C02 FILE NAME: mhd653n00.agage.as.cn.ch4.md.mo.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 213
C05 HEADER LINES: 32
C06 DATA VERSION: 200911
C07 STATION NAME: Mace Head 
C08 STATION CATEGORY: Global
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERITORY: Ireland
C11 CONTRIBUTOR: AGAGE
C12 LATITUDE: 53.33
C13 LONGITUDE: -9.9
C14 ALTITUDE: 25
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: raywang@eas.gatech.edu
C18 PARAMETER: CH4
C19 COVERING PERIOD: 1994-03-01 2009-03-01
C20 TIME INTERVAL: monthly
C21 MEASUREMENT UNIT: ppb
C22 MEASUREMENT METHOD: Gas Chromatography (FID)
C23 SAMPLING TYPE: continuous
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: Tohoku University Standard
C26 CREDIT FOR USE: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31
C32   DATE  TIME       DATE  TIME        CH4    ND      SD     F CS       REM
1994-03-01 00:00 9999-99-99 99:99    1817.03   727   13.49 -9999  0 -99999999
1994-04-01 00:00 9999-99-99 99:99    1822.30   881   13.98 -9999  0 -99999999
1994-05-01 00:00 9999-99-99 99:99    1818.67   302    9.04 -9999  0 -99999999
1994-06-01 00:00 9999-99-99 99:99    1805.00   674    8.02 -9999  0 -99999999
1994-07-01 00:00 9999-99-99 99:99    1801.14   694    6.71 -9999  0 -99999999
1994-08-01 00:00 9999-99-99 99:99    1802.91   662    8.69 -9999  0 -99999999
1994-09-01 00:00 9999-99-99 99:99    1811.86   691   16.77 -9999  0 -99999999
1994-10-01 00:00 9999-99-99 99:99    1828.16   586   11.50 -9999  0 -99999999
1994-11-01 00:00 9999-99-99 99:99    1822.49   711   16.43 -9999  0 -99999999
1994-12-01 00:00 9999-99-99 99:99    1823.65   894   15.63 -9999  0 -99999999
1995-01-01 00:00 9999-99-99 99:99    1821.92   791   15.82 -9999  0 -99999999
1995-02-01 00:00 9999-99-99 99:99    1826.06   761   16.63 -9999  0 -99999999
1995-03-01 00:00 9999-99-99 99:99    1830.15   957   15.75 -9999  0 -99999999
1995-04-01 00:00 9999-99-99 99:99    1830.75   642   17.38 -9999  0 -99999999
1995-05-01 00:00 9999-99-99 99:99    1822.10   835   12.11 -9999  0 -99999999
1995-06-01 00:00 9999-99-99 99:99    1805.79   615   12.49 -9999  0 -99999999
1995-07-01 00:00 9999-99-99 99:99    1802.99   708   18.91 -9999  0 -99999999
1995-08-01 00:00 9999-99-99 99:99    1807.67   570   14.64 -9999  0 -99999999
1995-09-01 00:00 9999-99-99 99:99    1820.89   579   13.32 -9999  0 -99999999
1995-10-01 00:00 9999-99-99 99:99    1823.53   794   10.74 -9999  0 -99999999
1995-11-01 00:00 9999-99-99 99:99    1835.57   524   14.86 -9999  0 -99999999
1995-12-01 00:00 9999-99-99 99:99    1845.26   339   17.92 -9999  0 -99999999
1996-01-01 00:00 9999-99-99 99:99    1836.48   528   11.24 -9999  0 -99999999
1996-02-01 00:00 9999-99-99 99:99    1835.65   509    8.97 -9999  0 -99999999
1996-03-01 00:00 9999-99-99 99:99    1828.54   326    9.44 -9999  0 -99999999
1996-04-01 00:00 9999-99-99 99:99    1831.98   664   10.50 -9999  0 -99999999
