C01 TITLE: CH3CCl3 monthly mean data 
C02 FILE NAME: smo514s00.agage.as.cn.ch3ccl3.ale.mo.dat 
C03 DATA FORMAT: Version 1.0
C04 TOTAL LINES: 127
C05 HEADER LINES: 32
C06 DATA VERSION: 200710
C07 STATION NAME: Tutuila (Cape Matatula) 
C08 STATION CATEGORY: Global
C09 OBSERVATION CATEGORY: Air sampling observation at a stationary platform
C10 COUNTRY/TERITORY: United States of America
C11 CONTRIBUTOR: AGAGE
C12 LATITUDE: -14.24
C13 LONGITUDE: -170.57
C14 ALTITUDE: 42
C15 NUMBER OF SAMPLING HEIGHTS: 1
C16 SAMPLING HEIGHTS: 
C17 CONTACT POINT: cunnold@eas.gatech.edu
C18 PARAMETER: CH3CCl3
C19 COVERING PERIOD: 1978-07-01 1986-05-01
C20 TIME INTERVAL: monthly
C21 MEASUREMENT UNIT: ppt
C22 MEASUREMENT METHOD: Gas Chromatography (ECD)
C23 SAMPLING TYPE: continuous
C24 TIME ZONE: UTC
C25 MEASUREMENT SCALE: SIO-1998 scale
C26 CREDIT FOR USE: This is a formal notification for data users. "For scientific purposes, access to these data is unlimited
C27 and provided without charge. By their use you accept that an offer of co-authorship will be made through personal contact
C28 with the data providers or owners whenever substantial use is made of their data. In all cases, an acknowledgement
C29 must be made to the data providers or owners and the data centre when these data are used within a publication."
C30 COMMENT:
C31
C32   DATE  TIME       DATE  TIME    CH3CCl3    ND      SD     F CS       REM
1978-07-01 00:00 9999-99-99 99:99      58.10    61    2.33 -9999  0 -99999999
1978-08-01 00:00 9999-99-99 99:99      58.90   125    2.77 -9999  0 -99999999
1978-09-01 00:00 9999-99-99 99:99      59.11   126    2.33 -9999  0 -99999999
1978-10-01 00:00 9999-99-99 99:99      60.65   108    2.37 -9999  0 -99999999
1978-11-01 00:00 9999-99-99 99:99      60.94    97    3.41 -9999  0 -99999999
1978-12-01 00:00 9999-99-99 99:99      61.26    57    4.14 -9999  0 -99999999
1979-01-01 00:00 9999-99-99 99:99      63.72    18    2.65 -9999  0 -99999999
1979-02-01 00:00 9999-99-99 99:99      61.96    95    2.95 -9999  0 -99999999
1979-03-01 00:00 9999-99-99 99:99      62.57   117    2.39 -9999  0 -99999999
1979-04-01 00:00 9999-99-99 99:99      62.29   120    2.73 -9999  0 -99999999
1979-05-01 00:00 9999-99-99 99:99      63.66   122    1.61 -9999  0 -99999999
1979-06-01 00:00 9999-99-99 99:99      64.10   114    0.59 -9999  0 -99999999
1979-07-01 00:00 9999-99-99 99:99      65.08   118    0.90 -9999  0 -99999999
1979-08-01 00:00 9999-99-99 99:99      66.33   111    1.36 -9999  0 -99999999
1979-09-01 00:00 9999-99-99 99:99      66.39   102    1.58 -9999  0 -99999999
1979-10-01 00:00 9999-99-99 99:99      67.84   115    1.42 -9999  0 -99999999
1979-11-01 00:00 9999-99-99 99:99      69.56   113    1.39 -9999  0 -99999999
1979-12-01 00:00 9999-99-99 99:99      65.14   116    3.81 -9999  0 -99999999
1980-01-01 00:00 9999-99-99 99:99      68.60   100    1.98 -9999  0 -99999999
1980-02-01 00:00 9999-99-99 99:99      70.48   122    2.10 -9999  0 -99999999
1980-03-01 00:00 9999-99-99 99:99      70.82   103    2.18 -9999  0 -99999999
